t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,m1,m2,m3,m4
7.69,-1.5511455700201822,-1.2625163050855082,1.6500000000000001,-0.0414717261606967,0.08366356381085502,0.002777762462438491,0.9989082186097322,-0.020774288195634254,0.04178177964971114,0.002254469604829086,0.8452546662547539,-1.0384919591285195,0.0,-0.0729994376146247,-0.006628045593293291,1.0657084015875274e-05,0.8215219971450998,0.4107834420555436,0.0,-0.020434927937471037,-0.061134346095079305,6.106073889740327e-06,0.12334504079739099,0.1230698221917039,0.12297688535068743,0.12325351305034893
7.7,-1.542645594308141,-1.272888278821705,1.6500000000000001,-0.04220249032944678,0.08359429175653112,0.0027807798119367034,0.9989020065089895,-0.02113931544634154,0.04174632316867872,0.002270514626875303,0.8534715909499595,-1.0343438709836161,0.0,-0.07320160668805167,-0.00724151082424188,1.0718277333643736e-05,0.8208163933766902,0.4179881423011379,0.0,-0.019995957365995937,-0.06155771304167377,6.132625030106503e-06,0.12334805654831597,0.12307093019166085,0.12297997152618904,0.12325851310400501
7.71,-1.5340634339923953,-1.283218368200619,1.6500000000000001,-0.042935228223047475,0.08351887170226738,0.0027841115088656377,0.9988957666354531,-0.021505331609496848,0.041707784245439826,0.0022866664539413573,0.8616811342467218,-1.0301235959259007,0.0,-0.07339935676194462,-0.007859199854126767,1.0779736516477404e-05,0.8200498314843092,0.4252125382474383,0.0,-0.01955112253121047,-0.06197907301347624,6.15924690037465e-06,0.12335106814436733,0.12307204310326539,0.12298308907266824,0.12326353547843953
7.72,-1.525399166154878,-1.293505849965126,1.6500000000000001,-0.04366989450736071,0.08343726198180924,0.002787768570917649,0.9988894989055069,-0.0218723142937637,0.041666141853750754,0.0023029256964544258,0.8698826841015532,-1.0258309392391625,0.0,-0.07359262913867588,-0.008481092284511405,1.0841462271651229e-05,0.8192218916348543,0.43245618844281075,0.0,-0.019100412728847993,-0.06239836003704962,6.1859395288424435e-06,0.12335407545234962,0.12307316109108743,0.12298623820299995,0.12326858008876873
7.73,-1.516652874022538,-1.3037499989335286,1.6500000000000001,-0.044406443259912054,0.08334942115168638,0.002791762130767975,0.9988832032353772,-0.022240240812878388,0.04162137507277326,0.0023192929674663324,0.8780756242817376,-1.0214657106541865,0.0,-0.07378136501652158,-0.009107167054867759,1.0903455307054253e-05,0.8183321560189522,0.43971864555150053,0.0,-0.01864381785053465,-0.06281550766864255,6.212702971194507e-06,0.12335707833940161,0.12307428432215706,0.12298941912982657,0.1232736468477568
7.74,-1.5078246470091456,-1.3139500880443462,1.6500000000000001,-0.04514482796952416,0.08325530799802325,0.0027961034343929317,0.9988768795411335,-0.022609088185148833,0.04157346309042666,0.0023357688826602806,0.8862593343859175,-1.0170277244076755,0.0,-0.07396550549568658,-0.009737402437884256,1.0965716331075119e-05,0.8173802089174165,0.4469994563423907,0.0,-0.018181328394008267,-0.06323044899793724,6.239537244886496e-06,0.12336007667303181,0.1230754129659749,0.1229926320655301,0.12327873566579728
7.75,-1.4989145807568784,-1.3241053884017056,1.6500000000000001,-0.045885001536027877,0.0831548815433886,0.0028008038393189144,0.9988705277386867,-0.022978833132984492,0.04152238520676327,0.0023523540603575797,0.8944331898653581,-1.0125167993012782,0.0,-0.07414499158440174,-0.010371776034826504,1.1028246051951983e-05,0.8163656367681886,0.4542981616783657,0.0,-0.01771293546965827,-0.06364311665130809,6.2664423672439615e-06,0.12336307032113765,0.1230765471945221,0.12299587722220766,0.12328384645090792
7.76,-1.4899227771776944,-1.3342151693213153,1.6500000000000001,-0.046626916270050014,0.08304810105368533,0.0028058748128018335,0.9988641477437892,-0.02334945208245688,0.04146812083736742,0.0023690491215243746,0.9025965620458758,-1.0079327587607168,0.0,-0.07431976420507974,-0.011010264770910418,1.1091045178419998e-05,0.8152880282337609,0.4616142965062695,0.0,-0.017238630809101457,-0.06405344279532907,6.2934183756068254e-06,0.1233660591520322,0.1230776871822726,0.12299915481164318,0.12328897910872028
7.7700000000000005,-1.4808493444944868,-1.3442786983770325,1.6500000000000001,-0.04737052389287992,0.08293492604507877,0.002811327929936419,0.9988577394720338,-0.023720921162891786,0.04141064951677778,0.002385854689778372,0.9107488181504455,-1.0032754308950214,0.0,-0.07448976420058377,-0.011652844890733085,1.115411441946412e-05,0.8141469742690847,0.4689473898474822,0.0,-0.016758406774929763,-0.06446135914090238,6.320465307705324e-06,0.12336904303447653,0.12307883310620475,0.12300246504527701,0.12329413354246596
7.78,-1.4716943972820022,-1.354295241448025,1.6500000000000001,-0.048115775536414544,0.08281531629096306,0.002817174871695049,0.9988513028388538,-0.024093216206493212,0.041349950901932525,0.0024027713913955737,0.9188893213224908,-0.9985446485558449,0.0,-0.07465493234057834,-0.012299491953728465,1.1217454484574105e-05,0.8129420681899475,0.4762969647891137,0.0,-0.01627225636837218,-0.06486679694728192,6.347583192769547e-06,0.12337202183770599,0.123079985145809,0.12300580813418009,0.1232993096529678
7.79,-1.4624580565075262,-1.3642640627665266,1.6500000000000001,-0.04886262174318351,0.08268923182896534,0.0028234274228955895,0.9988448377595207,-0.024466312747999833,0.04128600477563763,0.0024197998553170037,0.9270174306498608,-0.9937402493968704,0.0,-0.07481520932795122,-0.012950180829678724,1.128106608331951e-05,0.8116729057418305,0.48366253847583174,0.0,-0.015780173237489592,-0.0652696870255401,6.374772040817524e-06,0.12337499543145769,0.12308114348309777,0.12300918428902838,0.12330450733862848
7.8,-1.4531404495713236,-1.3741844249661876,1.6500000000000001,-0.049611012466454094,0.08255663296798621,0.0028300974700979577,0.9988383441491455,-0.02484018602437396,0.04121879105005753,0.002436940713155442,0.9351325011894965,-0.9888620759332918,0.0,-0.07497053580532813,-0.013604885694239267,1.1344949925390455e-05,0.810339085169228,0.4910436221023239,0.0,-0.015282151686006606,-0.06566995974187413,6.402031894523451e-06,0.12337796368599448,0.12308230830262101,0.12301259372007194,0.12330972649542105
7.8100000000000005,-1.443741710346829,-1.3840555891310191,1.6500000000000001,-0.05036089707041742,0.08241748029527712,0.002837196999428922,0.9988318219226766,-0.025214810974523924,0.04114828977022866,0.002454194599202151,0.9432338839927954,-0.9839099756013701,0.0,-0.07512085236167135,-0.014263580024516206,1.140910672120998e-05,0.8089402072854397,0.49843972090641103,0.0,-0.014778186681548011,-0.06606754502393365,6.429362779756392e-06,0.12338092647214069,0.12308347979146746,0.1230160366371054,0.12331496701688169
7.82,-1.4342619792205824,-1.3938768148449336,1.6500000000000001,-0.05111222433045575,0.08227173468355213,0.002844738094334925,0.9988252709949,-0.0255901622390598,0.04107448111759485,0.002471562150433609,0.951320926131673,-0.9788838008180534,0.0,-0.07526609953895909,-0.01492623659471794,1.1473537180985583e-05,0.8074758755428189,0.5058503341628124,0.0,-0.014268273864424807,-0.06646237236412177,6.456764707033109e-06,0.12338388366130945,0.12308465813927702,0.12301951324944023,0.12332022879409739
7.83,-1.4247014031318954,-1.4036473602418837,1.6500000000000001,-0.051864942433492406,0.08211935729813499,0.0028527329332625013,0.9988186912804382,-0.025966214160083417,0.04099734541356488,0.002489044006518239,0.9593929707253332,-0.9737834090406564,0.0,-0.07540621783895984,-0.015592827471798642,1.1538242015350642e-05,0.8059456961034811,0.5132749551775797,0.0,-0.013752409556131578,-0.06685437082277565,6.4842377185724345e-06,0.12338683512552606,0.12308584353825562,0.12302302376587568,0.12332551171569653
7.84,-1.4150601356122507,-1.4133664820565963,1.6500000000000001,-0.05261899897842393,0.0819603096041398,0.002861193787266087,0.9988120826937491,-0.02634294078101264,0.040916863123091965,0.002506640809823139,0.9674493569677458,-0.9686086628265913,0.0,-0.07554114773008172,-0.016263324011173454,1.1603221935357032e-05,0.8043492779104653,0.5207130712832009,0.0,-0.013230590767538547,-0.06724346903453828,6.511781838291868e-06,0.12338978073746379,0.12308703618317633,0.1230265683946687,0.12333081566784203
7.8500000000000005,-1.405338336824418,-1.4230334356759078,1.6500000000000001,-0.053374340976636056,0.08179455337368514,0.002870133017542889,0.9988054451491265,-0.026720315846440735,0.040833014858274716,0.0025243532054208154,0.9754894201558405,-0.9633594298931443,0.0,-0.07567082965431061,-0.016937696852489408,1.1668477652116479e-05,0.802686232759345,0.5281641638343908,0.0,-0.01270281520775532,-0.06762959521243832,6.539397082042445e-06,0.12339272037047255,0.1230882362713904,0.12303014734350434,0.12333614053422084
7.86,-1.3955361736012923,-1.4326474751906917,1.6500000000000001,-0.05413091485260297,0.08162205069313991,0.0028795630728946533,0.9987987785606979,-0.027098312802030868,0.040745781381979346,0.0025421818410959096,0.9835124917184154,-0.9580355831772926,0.0,-0.07579520403423683,-0.01761591591542222,1.173400987699788e-05,0.8009561753702843,0.5356277082045667,0.0,-0.012169081292474904,-0.06801267715228869,6.5670834778182655e-06,0.12339565389860603,0.12308944400283783,0.12303376081946553,0.12334148619603628
7.87,-1.385653819484428,-1.4422078534483913,1.6500000000000001,-0.05488866644457158,0.08144276397040161,0.002889496487116048,0.9987920828424249,-0.027476904794446616,0.04065514361148324,0.0025601273673519303,0.9915178992457746,-0.9526370008955496,0.0,-0.07591421128016011,-0.01829795039553518,1.1799819321672844e-05,0.7991587234605332,0.5431031737830311,0.0,-0.01162938815206932,-0.06839264223835201,6.594841058297184e-06,0.12339858119665374,0.1230906595800518,0.12303740902900229,0.12334685253200225
7.88,-1.3756914547622823,-1.4517138221061463,1.6500000000000001,-0.055647541005330085,0.08125665594220464,0.0028999458763095624,0.9987853579081022,-0.02785606467131841,0.04056108262213906,0.002578190437417985,0.9995049665200872,-0.9471635666038365,0.0,-0.07602779179727821,-0.01898376876018926,1.1865906698163824e-05,0.7972934978173597,0.5505900239728556,0.0,-0.011083735640779468,-0.06876941744765955,6.622669832738286e-06,0.12340150214017245,0.12309188320816833,0.12304109217790311,0.12335223941833018
7.89,-1.365649266508147,-1.4611646316845204,1.6500000000000001,-0.056407483203062346,0.08106368968145909,0.002910923936126716,0.9987786036713561,-0.02823576498124681,0.0404635796510597,0.0025963717072555043,1.0074730135464822,-0.9416151692573725,0.0,-0.0761358859929757,-0.019673338744488372,1.193227271832761e-05,0.795360122371414,0.5580877161894886,0.0,-0.010532124345168786,-0.06914292935526668,6.650569824712127e-06,0.12340441660551534,0.12309311509493555,0.12304481047126177,0.12335764672872415
7.9,-1.3555274486177655,-1.4705595316218283,1.6500000000000001,-0.05716843712228809,0.08086382860461869,0.0029224434389354898,0.9987718200456451,-0.02861597797384279,0.04036261610082347,0.002614671835564976,1.0154213565848778,-0.935991703270572,0.0,-0.07623843428418159,-0.020366627347294594,1.1998918094658067e-05,0.7933582242705164,0.5655957018600852,0.0,-0.00997455559210228,-0.06951310414042965,6.6785410752232335e-06,0.12340732446986344,0.12309435545071772,0.12304856411344481,0.1233630743343771
7.91,-1.345326201846629,-1.4798977703290601,1.6500000000000001,-0.0579303462648893,0.0806570364790767,0.0029345172309138967,0.9987650069442578,-0.028996675599805483,0.04025817354319935,0.002633091483792671,1.0233493081825504,-0.9302930685769489,0.0,-0.07633537710481775,-0.021063600827296965,1.2065843539832075e-05,0.7912874339538696,0.5731134264235744,0.0,-0.009411031457638719,-0.0698798675912696,6.706583586158117e-06,0.12341022561125974,0.12309560448850188,0.12305235330806445,0.12336852210395766
7.92,-1.335045733846939,-1.4891785952454084,1.6500000000000001,-0.05869315355122351,0.08044327743058974,0.002947158229069633,0.998758164280313,-0.029377829511037918,0.04015023372289198,0.002651631316137374,1.0312561772074507,-0.92451917068901,0.0,-0.07642665491333436,-0.021764224699119986,1.213304976638123e-05,0.7891473852266836,0.5806403293314693,0.0,-0.008841554775378124,-0.07024314511026256,6.734697367881751e-06,0.12341311990863713,0.12309686242390636,0.12305617825794472,0.12337398990360653
7.93,-1.3246862592042392,-1.4984012528943906,1.6500000000000001,-0.059456801321324367,0.08022251595072828,0.0029603794181857655,0.9987512919667589,-0.029759411060801107,0.040038778561306373,0.0026702919995571068,1.0391412688822652,-0.9186699207581446,0.0,-0.07651220820032531,-0.022468463729502217,1.220053748718971e-05,0.7869377153352157,0.5881758440494307,0.0,-0.008266129145052814,-0.07060286171976897,6.762882460422878e-06,0.12341600724184945,0.12309812947518947,0.12306003916508776,0.12337947759693084
7.94,-1.314247999473696,-1.5075649889405722,1.6500000000000001,-0.06022123133618947,0.0799947169043526,0.0029741938476925164,0.9987443899163716,-0.030141391303906858,0.03992379016033151,0.0026890742037758587,1.0470038848192327,-0.9127452356344864,0.0,-0.07659197749623542,-0.023176281933515366,1.2268307415589687e-05,0.7846580650422113,0.595719398059591,0.0,-0.007684758940783298,-0.07095894206843953,6.791138887677316e-06,0.12341888749170696,0.12309940586325072,0.1230639362306438,0.12338498504499722
7.95,-1.303731183216034,-1.5166690482468876,1.6500000000000001,-0.06098638477915665,0.07975984553711428,0.002988614628465125,0.998737458041755,-0.030523740996949968,0.03980525080614336,0.0027079786012903094,1.0548433230557155,-0.9067450379267562,0.0,-0.07666590337914098,-0.023887642570871007,1.2336360264943256e-05,0.7823080787027509,0.6032704128636504,0.0,-0.007097449319766469,-0.07131131043761237,6.819466664607053e-06,0.12342176054001,0.12310069181163605,0.12306786965487657,0.12339051210632682
7.96,-1.2931360460331032,-1.5257126749325614,1.6500000000000001,-0.061752202257367945,0.07951786748298093,0.003003654929547939,0.9987304962553395,-0.03090643059857985,0.03968314297302591,0.002727005867376556,1.0626588780905342,-0.9006692560620607,0.0,-0.07673392648263075,-0.024602508142267613,1.2404696748881828e-05,0.7798874043404843,0.6108283039867501,0.0,-0.006504206231403714,-0.0716598907459582,6.847865797023414e-06,0.12342462626957962,0.12310198754654855,0.12307183963713193,0.12339605863688541
7.97,-1.2824628306030859,-1.534695112431626,1.6500000000000001,-0.0625186238033231,0.07926874877178518,0.0030193279748047634,0.9987235044693821,-0.03128943026981257,0.03955744932721113,0.0027461566800968387,1.070449840921064,-0.8945178243456565,0.0,-0.07679598750376905,-0.02532084038579017,1.2473317580883724e-05,0.777395693724261,0.6183924809821371,0.0,-0.005905036423962257,-0.0720046065563409,6.8763362993246036e-06,0.12342748456428798,0.12310329329684833,0.12307584637580662,0.12340162449008463
7.98,-1.2717117867153227,-1.5436156035520376,1.6500000000000001,-0.06328558887652119,0.07901245583679493,0.003035647039495678,0.9987164825959643,-0.03167270987438312,0.039428152730736486,0.0027654317203062613,1.0782154990811033,-0.8882906830206571,0.0,-0.07685202721111,-0.02604260027339443,1.254222347486832e-05,0.7748326024451356,0.6259623474366219,0.0,-0.005299947453903109,-0.07234538108218165,6.904878216830272e-06,0.12343033530909128,0.1231046092940608,0.1230798900683113,0.12340720951677653
7.99,-1.2608831713047643,-1.5524733905353871,1.6500000000000001,-0.06405303636519165,0.07874895552230574,0.0030526254467804718,0.998709430546992,-0.03205623897913867,0.039295236245320476,0.002784831671659511,1.0859551366795082,-0.8819877783276866,0.0,-0.07690198645284711,-0.026767748007433805,1.261141514522033e-05,0.7721977899937582,0.6335373009768429,0.0,-0.004688947695780793,-0.07268213719426059,6.933491556891311e-06,0.1234331783900721,0.12310593577237941,0.12308397091103665,0.12341281356524243
8.0,-1.249977248486021,-1.5612677151172107,1.6500000000000001,-0.0648209045881155,0.0784782150912534,0.0030702765641489205,0.9987023482341949,-0.032439986854473433,0.03915868313625536,0.0028043572206175875,1.093668034439611,-0.8756090625644616,0.0,-0.07694580616502561,-0.027496243017279643,1.2680893306006146e-05,0.7694909198381291,0.6411167332763488,0.0,-0.004072046348561897,-0.07301479742719691,6.9621763005775494e-06,0.12343601369446747,0.12310727296866635,0.12308808909932412,0.12341843648119444
8.01,-1.2389942895870234,-1.5699978185878944,1.6500000000000001,-0.06558913129653535,0.07820020223284582,0.0030886137997781565,0.9986952355691247,-0.0328239224748051,0.03901847687631688,0.0028240090564545153,1.1013534697394127,-0.8691544941453007,0.0,-0.07698342737981835,-0.028228043955977743,1.275065867123188e-05,0.7667116595017205,0.648700030063499,0.0,-0.003449253443955913,-0.07334328398470175,6.990932497762288e-06,0.12343884111069328,0.12310862112246423,0.12309224482742931,0.1234240781077732
8.02,-1.2279345731822728,-1.5786629418541722,1.6500000000000001,-0.06635765367615624,0.07791488507021414,0.0031076505988174036,0.998688092463155,-0.03320801451909361,0.038874601149690845,0.0028437878712640626,1.1090107166525607,-0.8626240376605504,0.0,-0.07701479123390473,-0.028963108696973678,1.2820711955961392e-05,0.7638596806419564,0.6562865711302,0.0,-0.0028205798564003015,-0.07366751874857552,7.019760185113244e-06,0.12344166052839314,0.12310998047599413,0.12309643828848427,0.12342973828554142
8.030000000000001,-1.2167983851256805,-1.5872623255012186,1.6500000000000001,-0.06712640834923585,0.07762223216808134,0.0031274004396004453,0.9986809188274807,-0.03359223137140246,0.03872703985591608,0.0028636943599664633,1.1166390459901119,-0.8560176639359197,0.0,-0.07703983897694636,-0.029701394330949253,1.2891053874934146e-05,0.7609346591290439,0.663875730341479,0.0,-0.002186037310827199,-0.07398742328542009,7.048659331123502e-06,0.12344447183847287,0.12311135127415437,0.12310066967446762,0.12343541685247791
8.04,-1.205586018582977,-1.5957952098553392,1.6500000000000001,-0.06789533137676586,0.07732221254044681,0.003147876829786137,0.998673714573116,-0.03397654112150339,0.03857577711384299,0.00288372922031513,1.124237725343091,-0.8493353500917108,0.0,-0.07705851198012127,-0.03044285716268208,1.2961685142583862e-05,0.7579362751251466,0.6714668756459132,0.0,-0.0015456383900304405,-0.07430291885190797,7.077629958062576e-06,0.12344727493312269,0.12311273376453251,0.12310493917616898,0.12344111364398022
8.05,-1.1942977740637049,-1.6042608350472438,1.6500000000000001,-0.06866435826074327,0.07701479565828806,0.0031690933024273856,0.9986664796108947,-0.03436091156552422,0.03842079726560831,0.0029038931529033665,1.131806019125835,-0.842577079601947,0.0,-0.07707075174474697,-0.031187452707987413,1.3032606474095397e-05,0.7548642131639004,0.6790593690869092,0.0,-0.0008993965435764861,-0.07461392640395886,7.106672095550867e-06,0.12345006970586019,0.12311412819740168,0.12310924698315077,0.12344682849286208
8.06,-1.1829339594527606,-1.6126584410759193,1.6500000000000001,-0.06943342394653262,0.07669995145727629,0.003191063411969044,0.9986592138514686,-0.03474531020664091,0.0382620848806247,0.0029241868611710846,1.1393431886201415,-0.8357428423533787,0.0,-0.0770764999109928,-0.03193513569076126,1.310381858449488e-05,0.7517181622302563,0.686652566814857,0.0,-0.00024732609604505296,-0.0749203666030632,7.135785758506999e-06,0.12345285605156489,0.12311553482572395,0.12311359328371674,0.12345256122934797
8.07,-1.171494890041499,-1.6209872678730872,1.6500000000000001,-0.07020246282531863,0.0763776503455059,0.003213800730175176,0.9986519172053063,-0.035129704255813694,0.038099624759585365,0.002944611051411511,1.1468484920202136,-0.8288326347043636,0.0,-0.07707569826666787,-0.03268586004004868,1.3175322189265537e-05,0.7484978158406482,0.6942458191001543,0.0,0.000410557744495027,-0.07522215982405447,7.164970953002503e-06,0.1234556338665141,0.12311695390515191,0.12311797826487458,0.12345831168107194
8.08,-1.1599808885583827,-1.629246555368249,1.6500000000000001,-0.07097140873665014,0.07604786321123772,0.0032373188419862037,0.9986445895826931,-0.03551406063256828,0.03793340193848339,0.0029651664327778986,1.1543211844784087,-0.8218464595436172,0.0,-0.0770682887561029,-0.03343957888724235,1.324711800355493e-05,0.7452028721234799,0.7018384703471173,0.0,0.0010742388786622037,-0.07551922616387055,7.194227678733803e-06,0.12345840304842022,0.12311838569402674,0.12312240211229857,0.12346407967307944
8.09,-1.1483922851991644,-1.6374355435543229,1.6500000000000001,-0.07174019497107467,0.07571056143065291,0.0032616313413065348,0.99863723089373,-0.035898345965822046,0.03776340169264477,0.002985853717290235,1.1617605181517963,-0.81478432634881,0.0,-0.07705421348909462,-0.03419624456332609,1.3319206742840213e-05,0.7418330338999152,0.7094298591087861,0.0,0.0017437003075757018,-0.07581148544765146,7.223555957081365e-06,0.12346116349646159,0.12311983045338445,0.12312686501029577,0.12346986502782449
8.100000000000001,-1.136729417656607,-1.6455534725538612,1.6500000000000001,-0.07250875427286374,0.07536571687561883,0.003286751826723188,0.998629841048332,-0.03628252659475583,0.03758960954077559,0.0030066736198419465,1.1691657422495225,-0.8076462512450222,0.0,-0.07703341474995139,-0.034955808596195376,1.3391589122696557e-05,0.7383880087649765,0.7170193181026282,0.0,0.0024189241243970094,-0.07609885723723238,7.252955802486763e-06,0.12346391511132201,0.12312128844695418,0.12313136714176878,0.12347566756516799
8.11,-1.1249926311497176,-1.6535995826858554,1.6500000000000001,-0.07327701884282949,0.0750133019214641,0.0033126938971561174,0.9986224199562274,-0.036666568569731904,0.0374120112490222,0.003027626858206602,1.1765361030809902,-0.8004322570630268,0.0,-0.07700583500660668,-0.035718221708070735,1.3464265858889948e-05,0.7348675091689311,0.7246061742271557,0.0,0.003099891507014202,-0.07638126083986951,7.282427218245971e-06,0.1234666577952273,0.12312275994115471,0.12313590868818051,0.1234814871023805
8.120000000000001,-1.113182278452505,-1.661573114533119,1.6500000000000001,-0.07404492034123202,0.07465328945476346,0.003339471147440876,0.9986149675269573,-0.03705043765325822,0.03723059283504465,0.0030487141530446175,1.1838708441048513,-0.7931423733974126,0.0,-0.0769714169198111,-0.036483433812992766,1.3537237667061476e-05,0.7312712524989703,0.732189748579459,0.0,0.003786582709547348,-0.07665861531598386,7.3119702155479555e-06,0.12346939145198063,0.12312424520509684,0.12314048982951567,0.12348732345414148
8.129999999999999,-1.1012987199222315,-1.6694733090102563,1.6500000000000001,-0.07481238989077764,0.07428565288112951,0.003367097163844328,0.9986074836698746,-0.03743409932099953,0.037045340572102216,0.003069936227909951,1.1911692059788217,-0.7857766366645148,0.0,-0.07693010335241574,-0.03725139401439041,1.3610505263200907e-05,0.7275989611611589,0.739769356473669,0.0,0.004478977053701955,-0.0769308394872166,7.3415848048877935e-06,0.12347211598700084,0.12312574451058493,0.12314511074424403,0.12349317643253792
8.14,-1.0893423235271733,-1.677299407432203,1.6500000000000001,-0.07557935807970803,0.07391036613301234,0.0033955855195141795,0.9985999682941424,-0.037817518762835824,0.036856240993151414,0.003091293809256806,1.198430426610313,-0.7783350901601679,0.0,-0.07688183737873706,-0.0380220506027371,1.3684069363159232e-05,0.7238503626626621,0.7473443074603541,0.0,0.005177052921748193,-0.07719785194545449,7.371270983142983e-06,0.1234748313073591,0.12312725813211071,0.12314977160928453,0.12349904584706746
8.15,-1.0773134648738596,-1.685050651583352,1.6500000000000001,-0.07634575496498015,0.07352740367750443,0.0034249497698630943,0.9985924213087332,-0.03820066088396839,0.0366632808949553,0.003112787626446318,1.2056537412078923,-0.770817784117249,0.0,-0.07682656229398077,-0.0387953510532995,1.3757930682863767e-05,0.7200251896942286,0.7549139053468636,0.0,0.005880787748632071,-0.07745957106140289,7.4010287732552416e-06,0.12347753732181403,0.1231287863468546,0.12315447259996601,0.1235049315046424
8.16,-1.0652125272338036,-1.692726283787244,1.6500000000000001,-0.07711151007553675,0.07313674052415092,0.003455203447888284,0.9985848426224282,-0.038583490306073866,0.03646644734220429,0.0031344184117532577,1.2128383823335642,-0.7632247757630226,0.0,-0.07676422162376442,-0.039571242023965156,1.3832089938624337e-05,0.7161231802129318,0.762477448218621,0.0,0.006590158013265041,-0.07771591499316083,7.4308581847221805e-06,0.1234802339408527,0.1231303294346833,0.12315921388999049,0.12351083320958714
8.17,-1.0530399015696943,-1.7003255469768397,1.6500000000000001,-0.07787655241566764,0.07273835223276334,0.0034863600594273775,0.998577232143816,-0.03896597136850691,0.036265727671647464,0.003156186900372714,1.219983579955886,-0.7555561293762579,0.0,-0.07669475913371547,-0.04034966935316272,1.390654784655821e-05,0.7121440775251506,0.7700342284613814,0.0,0.007305139231479629,-0.07796680169520863,7.460759220796406e-06,0.12348292107672613,0.12313188767814594,0.12316399565139617,0.12351675076364277
8.18,-1.0407959865610634,-1.7078476847653548,1.6500000000000001,-0.07864081046846116,0.07233221492123673,0.0035184330783515406,0.998569589781292,-0.03934806812955158,0.03606110949623442,0.0031780938304267876,1.227088561503911,-0.7478119163441262,0.0,-0.07661811883913483,-0.04113057805786933,1.3981305123040265e-05,0.7080876303697918,0.7775835327844564,0.0,0.008025705947747874,-0.0782121489276675,7.490731865475095e-06,0.12348559864349032,0.12313346136247087,0.12316881805451885,0.12352268396596862
8.190000000000001,-1.0284811886294007,-1.715291941517669,1.6500000000000001,-0.079404212199346,0.07191830527336802,0.0035514359416967812,0.9985619154430566,-0.039729744367722065,0.035852580709266765,0.003200139942971273,1.2341525519219663,-0.7399922152188559,0.0,-0.07653424501476051,-0.04191391233171607,1.4056362483867713e-05,0.7039535930017353,0.7851246422449173,0.0,0.00875183172805924,-0.07845187426478648,7.520776127475232e-06,0.12348826655703779,0.12313505077556564,0.12317368126795396,0.1235286326131478
8.2,-1.0160959219627208,-1.7226575624222966,1.6500000000000001,-0.08016668505972324,0.07149660054667571,0.0035853820447344403,0.9985542090371151,-0.04011096358311312,0.03564012948855915,0.0032223259820023426,1.2411747737252683,-0.7320971117741424,0.0,-0.07644308220457365,-0.04269961554316506,1.413172064558977e-05,0.6997417252755007,0.7926568322727863,0.0,0.00948348915214628,-0.07868589510486128,7.550892048907229e-06,0.12349092473513805,0.12313665620801169,0.12317858545851615,0.12353459649919225
8.21,-1.0036406085395704,-1.7299437935639184,1.6500000000000001,-0.08092815599068764,0.07106707858021917,0.0036202847359819235,0.9985464704712755,-0.04049168899880027,0.035423744300609204,0.0032446526944632237,1.2481544470563704,-0.724126699061302,0.0,-0.07634457523171759,-0.043487630233813294,1.4207380324845857e-05,0.6954517927291226,0.8001793726972166,0.0,0.01022064980431489,-0.07891412868049168,7.581079609778399e-06,0.12349357309748599,0.12313827795305694,0.12318353079120088,0.12354057541553987
8.219999999999999,-0.9911156781524615,-1.7371498819964806,1.6500000000000001,-0.08168855142683952,0.07062971780241666,0.0036561573121547545,0.9985386996531482,-0.0408718835622909,0.03520341390477575,0.003267120830250883,1.2550907897424604,-0.7160810774651553,0.0,-0.07623866920848735,-0.04427789811677489,1.4283342237785338e-05,0.6910835666682239,0.8076915277736836,0.0,0.010963284268460799,-0.07913649206681313,7.611338805231516e-06,0.12349621156572776,0.12313991630661276,0.12318851742915002,0.12354656915106618
8.23,-0.9785215684307315,-1.7442750758168453,1.6500000000000001,-0.0824477973001854,0.07018449723886108,0.003693013013061063,0.998530896490145,-0.04125150994702587,0.034979127357465126,0.003289731142222698,1.2619830173534907,-0.707960354759636,0.0,-0.07612530954634837,-0.04507036007514956,1.4359607100950487e-05,0.6866368242502825,0.8151925562121797,0.0,0.011711362119706109,-0.07935290219183086,7.6416696379554e-06,0.12349884006350302,0.12314157156724896,0.12319354553361002,0.12355257749208828
8.24,-0.9658587248628165,-1.7513186242389973,1.6500000000000001,-0.08320581904412742,0.06973139652013252,0.0037308650164396885,0.9985230608894772,-0.04163053055393223,0.03475087401632486,0.0033124843862031247,1.2688303432611565,-0.6997646461631122,0.0,-0.07600444196609323,-0.04586495616061151,1.4436175630544446e-05,0.6821113485690758,0.8226817112064284,0.0,0.012464851915314212,-0.07956327584657634,7.672072113110856e-06,0.12350145851648901,0.12314324403619097,0.12319861526388894,0.12355860022236682
8.25,-0.9531276008179272,-1.7582797776688048,1.6500000000000001,-0.08396254159754284,0.06927039588960643,0.0037697264327431184,0.9985151927581558,-0.04200890751302795,0.034518643544444304,0.0033353813209903724,1.275631978698721,-0.6914940743934078,0.0,-0.07587601250804209,-0.046661625592081084,1.4513048543212705e-05,0.6775069287392991,0.8301582404641314,0.0,0.013223721189293408,-0.07976752969453063,7.702546256458526e-06,0.12350406685243205,0.1231449340173119,0.12320372677732164,0.12356463712311631
