t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,tb,mx,my,mz
16.08,-0.4616368733427263,0.0,1.6920611097631428,0.0,0.06555795385630983,0.0,0.9994628174368466,0.0,0.032773107286316334,0.0,-0.2238193552539728,0.0,-0.5380050900767693,0.0,0.026678664308382352,0.0,0.6269180776605059,0.0,-0.26089648032258195,0.0,-0.14440503956657683,0.0,,,,
16.09,-0.4638436707057906,0.0,1.6866681360015827,0.0,0.06581997666961177,0.0,0.9994585152085889,0.0,0.03290404803429088,0.0,-0.21753512427825786,0.0,-0.540577451290218,0.0,0.025725647672260245,0.0,0.6299139193376058,0.0,-0.25356992996597794,0.0,-0.14278569354630183,0.0,,,,
16.1,-0.4659874773884903,0.0,1.6812498055344687,0.0,0.06607246205029366,0.0,0.9994543533487594,0.0,0.033030222103600355,0.0,-0.2112213614942847,0.0,-0.543076373699128,0.0,0.024771203154549042,0.0,0.6328243732651374,0.0,-0.24620888667665994,0.0,-0.14115005249565343,0.0,,,,
16.11,-0.4680680023486888,0.0,1.675806854457748,0.0,0.06631539647848063,0.0,0.9994503338865928,0.0,0.033151622795548064,0.0,-0.2048789227424587,0.0,-0.5455015173997293,0.0,0.023815482326677698,0.0,0.6356490487124946,0.0,-0.23881435633139902,0.0,-0.13949845765886634,0.0,,,,
16.12,-0.47008496312200476,0.0,1.6703400222160347,0.0,0.06654876794349292,0.0,0.9994464587611738,0.0,0.033268244163907536,0.0,-0.19850866771488762,0.0,-0.547852552569733,0.0,0.02285863545470608,0.0,0.6383875660761704,0.0,-0.2313873493248744,0.0,-0.1378312483927612,0.0,,,,
16.129999999,-0.472038085859772,0.0,1.6648500515015732,0.0,0.06677256593074737,0.0,0.9994427298209131,0.0,0.033380081008311566,0.0,-0.1921114598439199,0.0,-0.5501291595127658,0.0,0.021900811490457445,0.0,0.64103955691791,0.0,-0.2239288804207119,0.0,-0.13614876210357849,0.0,,,,
16.14,-0.4739271053658836,0.0,1.6593376881527622,0.0,0.06698678140857481,0.0,0.9994391488230809,0.0,0.033487128867602495,0.0,-0.18568816619030112,0.0,-0.5523310287013148,0.0,0.020942158063741004,0.0,0.6436046640028619,0.0,-0.21643996860252268,0.0,-0.1344513341862516,0.0,,,,
16.149999999,-0.47575176513251416,0.0,1.653803681052258,0.0,0.06719140681496587,0.0,0.9994357174334011,0.0,0.03358938401314984,0.0,-0.17923965733094954,0.0,-0.5544578608181825,0.0,0.01998282147565022,0.0,0.6460825413377308,0.0,-0.20892163692494187,0.0,-0.13273929796611417,0.0,,,,
16.16,-0.4775118173747195,0.0,1.6482487820246703,0.0,0.06738643604425448,0.0,0.9994324372257011,0.0,0.03368684344214025,0.0,-0.1727668072463496,0.0,-0.5565093667964521,0.0,0.01902294669292141,0.0,0.6484728542089297,0.0,-0.20137491236466704,0.0,-0.13101298464302846,0.0,,,,
16.17,-0.4792070230639075,0.0,1.6426737457338654,0.0,0.06757186443375066,0.0,0.9994293096816206,0.0,0.03377950487084525,0.0,-0.166270493207564,0.0,-0.5584852678579635,0.0,0.018062677343337045,0.0,0.6507752792207323,0.0,-0.19380082567149692,0.0,-0.1292727232379252,0.0,,,,
16.18,-0.4808371519601773,0.0,1.6370793295798929,0.0,0.06774768875033203,0.0,0.9994263361903767,0.0,0.03386736672787192,0.0,-0.15975159566286465,0.0,-0.5603852955502994,0.0,0.01710215571215787,0.0,0.6529895043334246,0.0,-0.18620041121936987,0.0,-0.1275188405417406,0.0,,,,
16.19,-0.48240198264352313,0.0,1.631466293595549,0.0,0.06791390717700539,0.0,0.9994235180485839,0.0,0.03395042814740169,0.0,-0.1532109981239813,0.0,-0.5622091917822818,0.0,0.01614152273956725,0.0,0.6551152289014577,0.0,-0.17857470685740257,0.0,-0.1257516610667345,0.0,,,,
16.2,-0.4839013025438982,0.0,1.6258354003425934,0.0,0.06807051929944688,0.0,0.9994208564601295,0.0,0.03402868896242219,0.0,-0.14664958705196962,0.0,-0.5639567088579793,0.0,0.015180918019111044,0.0,0.6571521637115999,0.0,-0.17092475376092847,0.0,-0.12397150700017406,0.0,,,,
16.21,-0.4853349079701361,0.0,1.6201874148076332,0.0,0.06821752609253215,0.0,0.9994183525361029,0.0,0.034102149697957176,0.0,-0.14006825174269688,0.0,-0.5656276095092242,0.0,0.014220479797116152,0.0,0.6591000310210889,0.0,-0.16325159628253677,0.0,-0.12217869816036504,0.0,,,,
16.219999999,-0.4867026041377245,0.0,1.614523104297687,0.0,0.06835492990686522,0.0,0.9994160072947788,0.0,0.034170811564299367,0.0,-0.13346788421194683,0.0,-0.5672216669266401,0.0,0.013260344973070146,0.0,0.6609585645957841,0.0,-0.15555628180311043,0.0,-0.12037355195501007,0.0,,,,
16.23,-0.4880042051954283,0.0,1.6088432383354516,0.0,0.06848273445531589,0.0,0.9994138216616512,0.0,0.034234676450250974,0.0,-0.12684937908014232,0.0,-0.5687386647891803,0.0,0.012300649100944597,0.0,0.6627275097483182,0.0,-0.1478398605828653,0.0,-0.11855638334187406,0.0,,,,
16.24,-0.48923953425075817,0.0,1.6031485885542736,0.0,0.0686009447995751,0.0,0.999411796469521,0.0,0.03429374691637654,0.0,-0.12021363345668723,0.0,-0.5701783972921765,0.0,0.011341526391444345,0.0,0.6644066233762507,0.0,-0.14010338561238822,0.0,-0.11672750479173488,0.0,,,,
16.25,-0.49040842339428026,0.0,1.5974399285928533,0.0,0.0687095673367373,0.0,0.9994099324586332,0.0,0.03434802618827266,0.0,-0.11356154682392616,0.0,-0.571540669173897,0.0,0.010383109715164573,0.0,0.6659956740002186,0.0,-0.13234791246367633,0.0,-0.11488722625359576,0.0,,,,
16.26,-0.4915107137227641,0.0,1.591718033989689,0.0,0.06880860978591881,0.0,0.9994082302768624,0.0,0.034397518149859224,0.0,-0.10689402092072303,0.0,-0.572825295740617,0.0,0.00942553060663767,0.0,0.66749444180209,0.0,-0.12457449914117474,0.0,-0.11303585512213461,0.0,,,,
16.27,-0.4925462553611638,0.0,1.5859836820772775,0.0,0.06889808117492115,0.0,0.9994066904799503,0.0,0.03444222733669635,0.0,-0.10021195962565804,0.0,-0.5740321028901971,0.0,0.008468919269251647,0.0,0.6689027186631153,0.0,-0.11678420593281597,0.0,-0.11117369620736688,0.0,,,,
16.28,-0.49351490748342974,0.0,1.5802376518760854,0.0,0.06897799182694758,0.0,0.9994053135317884,0.0,0.034482158929331375,0.0,-0.09351626883984265,0.0,-0.5751609271341747,0.0,0.007513404581021534,0.0,0.6702203082020801,0.0,-0.10897809526105784,0.0,-0.10930105170649333,0.0,,,,
16.29,-0.4944165383321465,0.0,1.57448072398831,0.0,0.06904835334738196,0.0,0.9994040998047488,0.0,0.03451731874668022,0.0,-0.08680785636935434,0.0,-0.576211615618363,0.0,0.006559114101195524,0.0,0.6714470258134569,0.0,-0.1011572315339227,0.0,-0.10741822117790766,0.0,,,,
16.3,-0.4952510252369928,0.0,1.568713680491439,0.0,0.06910917861063731,0.0,0.9994030495800605,0.0,0.034547713239447074,0.0,-0.08008763180728806,0.0,-0.5771840261419631,0.0,0.005606174077677029,0.0,0.6725826987055579,0.0,-0.09332268099603563,0.0,-0.10552550151733438,0.0,,,,
16.309999999,-0.49601825463202076,0.0,1.5629373048316264,0.0,0.06916048174708292,0.0,0.9994021630482325,0.0,0.03457334948358639,0.0,-0.07335650641542751,0.0,-0.5780780271751845,0.0,0.00465470945524434,0.0,0.6736271659386862,0.0,-0.08547551157966304,0.0,-0.10362318693606973,0.0,,,,
16.32,-0.496718122071749,0.0,1.5571523817169013,0.0,0.06920227813005737,0.0,0.9994014403095179,0.0,0.03459423517381132,0.0,-0.06661539300553476,0.0,-0.5788934978753768,0.0,0.0037048438845490575,0.0,0.6745802784632896,0.0,-0.07761679275575145,0.0,-0.10171156894129424,0.0,,,,
16.33,-0.4973505322460678,0.0,1.5513596970102224,0.0,0.06923458436297553,0.0,0.999400881374425,0.0,0.034610378617152084,0.0,-0.05986520582025728,0.0,-0.579630328101672,0.0,0.0027566997318747917,0.0,0.6754418991581113,0.0,-0.06974759538496594,0.0,-0.09979093631842913,0.0,,,,
16.34,-0.49791539899395065,0.0,1.5455600376223924,0.0,0.06925741826653663,0.0,0.9994004861642669,0.0,0.03462178872656825,0.0,-0.05310686041365498,0.0,-0.5802884184281367,0.0,0.0018103980896374953,0.0,0.6762119028683429,0.0,-0.061868991568728826,0.0,-0.09786157511550339,0.0,,,,
16.35,-0.49841264531596946,0.0,1.5397541914048498,0.0,0.06927079886604127,0.0,0.9994002545117556,0.0,0.03462847501461842,0.0,-0.046341273531344485,0.0,-0.5808676801554344,0.0,0.0008660587876088858,0.0,0.6768901764437764,0.0,-0.05398205450025817,0.0,-0.09592376862950235,0.0,,,,
16.36,-0.4988422033856093,0.0,1.5339429470423502,0.0,0.06927474637882393,0.0,0.9994001861616351,0.0,0.03463044758719081,0.0,-0.03956936299026259,0.0,-0.5813680353209997,0.0,-7.619959515558468e-05,0.0,0.6774766187769566,0.0,-0.04608785831560652,0.0,-0.09397779739466465,0.0,,,,
16.37,-0.4992040145593788,0.0,1.528127093945554,0.0,0.06926928220180832,0.0,0.999400280771353,0.0,0.03462771713729826,0.0,-0.03279204755804793,0.0,-0.5817894167077207,0.0,-0.0010162597177025908,0.0,0.6779711408413333,0.0,-0.038187477944699344,0.0,-0.09202393917269525,0.0,,,,
16.379999999,-0.4994980293857123,0.0,1.5223074221435355,0.0,0.06925442889919227,0.0,0.9994005379117727,0.0,0.03462029493894094,0.0,-0.026010246832041006,0.0,-0.5821317678511339,0.0,-0.0019540054638989557,0.0,0.678373665729413,0.0,-0.030281988962373663,0.0,-0.09006246894486311,0.0,,,,
16.39,-0.4997242076126606,0.0,1.5164847221762252,0.0,0.06923021019026859,0.0,0.9994009570679214,0.0,0.03460819284104002,0.0,-0.01922488111790327,0.0,-0.5823950430451275,0.0,-0.0028893219285001342,0.0,0.6786841286909119,0.0,-0.022372467439416843,0.0,-0.08809365890594957,0.0,,,,
16.399999999,-0.4998825181943657,0.0,1.5106597849868058,0.0,0.06919665093738857,0.0,0.9994015376397755,0.0,0.03459142326144534,0.0,-0.012436871307853758,0.0,-0.5825792073461573,0.0,-0.003822095402587174,0.0,0.6789024771709076,0.0,-0.0144599897936048,0.0,-0.08611777846001396,0.0,,,,
16.41,-0.4999729392963155,0.0,1.5048334018140692,0.0,0.06915377713407396,0.0,0.9994022789430812,0.0,0.034569999181020356,0.0,-0.005647138758525017,0.0,-0.5826842365759707,0.0,-0.004752213358390176,0.0,0.6790286708479912,0.0,-0.006545632640740873,0.0,-0.0841350942179439,0.0,,,,
16.42,-0.49999545829937597,0.0,1.4990063640847588,0.0,0.06910161589328404,0.0,0.9994031802102107,0.0,0.0345439341378071,0.0,0.0011433948315628384,0.0,-0.5827101173228426,0.0,-0.005679564433516077,0.0,0.6790626816724203,0.0,0.0013695273543053998,0.0,-0.08214586999675583,0.0,,,,
16.43,-0.49995007180259604,0.0,1.493179463305903,0.0,0.06904019543584293,0.0,0.9994042405910512,0.0,0.03451324222127412,0.0,0.007933807544909466,0.0,-0.5826568469413216,0.0,-0.0066040384145982884,0.0,0.6790044939042704,0.0,0.00928441362656035,0.0,-0.08015036682061193,0.0,,,,
16.44,-0.4998367856247807,0.0,1.4873534909571593,0.0,0.06896954507903356,0.0,0.9994054591539273,0.0,0.03447793806665019,0.0,0.01472317736832357,0.0,-0.5825244335504853,0.0,-0.00752552622038585,0.0,0.6788541041515872,0.0,0.017197949859906747,0.0,-0.07814884292352017,0.0,,,,
16.45,-0.49965561480483023,0.0,1.481529238383185,0.0,0.06888969522536334,0.0,0.9994068348865557,0.0,0.03443803684934655,0.0,0.021510582316592863,0.0,-0.5823128960307081,0.0,-0.00844391988428918,0.0,0.6786115214085393,0.0,0.025109060136045747,0.0,-0.07614155375368245,0.0,,,,
16.46,-0.4994065836008406,0.0,1.4757074966860462,0.0,0.0688006773515069,0.0,0.9994083666970299,0.0,0.03439355427946998,0.0,0.028295100556536557,0.0,-0.5820222640189374,0.0,-0.009359112536399644,0.0,0.6782767670935699,0.0,0.03301666908345818,0.0,-0.07412875197945745,0.0,,,,
16.469999999,-0.49908972548796093,0.0,1.469889056617682,0.0,0.06870252399743139,0.0,0.9994100534148372,0.0,0.034344506596429666,0.0,0.035075810531438545,0.0,-0.5816525779024813,0.0,-0.010270998384999777,0.0,0.6778498750875492,0.0,0.04091970202636602,0.0,-0.0721106874969039,0.0,,,,
16.48,-0.4987050831550053,0.0,1.4640747084724384,0.0,0.06859526875570915,0.0,0.9994118937919022,0.0,0.034290910563639976,0.0,0.041851791085862344,0.0,-0.5812038888113058,0.0,-0.011179472697580729,0.0,0.6773308917719271,0.0,0.04881708513369348,0.0,-0.07008760743887013,0.0,,,,
16.49,-0.49825270849981423,0.0,1.458265241979685,0.0,0.0684789462610224,0.0,0.9994138865036614,0.0,0.034232783463321544,0.0,0.04862212159084822,0.0,-0.5806762586088443,0.0,-0.012084431781383454,0.0,0.6767198760668841,0.0,0.05670774556802888,0.0,-0.06805975618559622,0.0,,,,
16.5,-0.4977326626233626,0.0,1.452461446196535,0.0,0.06835359217986492,0.0,0.9994160301501638,0.0,0.03417014309140298,0.0,0.055385882069490466,0.0,-0.5800697598813147,0.0,-0.012985772963479686,0.0,0.6760168994694851,0.0,0.06459061163458552,0.0,-0.0660273753767949,0.0,,,,
16.51,-0.49714501582260906,0.0,1.446664109400675,0.0,0.06821924320044544,0.0,0.999418323257199,0.0,0.03410300775252551,0.0,0.06214215332289785,0.0,-0.5793844759255492,0.0,-0.013883394570408904,0.0,0.6752220460918303,0.0,0.07246461293016354,0.0,-0.06399070392517692,0.0,,,,
16.52,-0.49648984758208503,0.0,1.4408740189833258,0.0,0.06807593702279631,0.0,0.9994207642774512,0.0,0.034031396255152314,0.0,0.06889001705653375,0.0,-0.5786205007353334,0.0,-0.014777195907386586,0.0,0.6743354126992086,0.0,0.08032868049211112,0.0,-0.061949978031388395,0.0,,,,
16.53,-0.4957672465642178,0.0,1.4350919613423494,0.0,0.06792371234909256,0.0,0.9994233515916779,0.0,0.03395532790678488,0.0,0.0756285560069398,0.0,-0.5777779389862561,0.0,-0.01566707723709953,0.0,0.6733571087482484,0.0,0.08818174694728592,0.0,-0.05990543120032572,0.0,,,,
16.54,-0.4949773105983841,0.0,1.4293187217755108,0.0,0.06776260887418487,0.0,0.9994260835099134,0.0,0.03387482250928831,0.0,0.08235685406883936,0.0,-0.5768569060190689,0.0,-0.016552939758103093,0.0,0.6722872564250709,0.0,0.09602274666101634,0.0,-0.057857294258796224,0.0,,,,
16.55,-0.49412014666869175,0.0,1.4235550843739166,0.0,0.0675926672763505,0.0,0.9994289582726952,0.0,0.03378990035432726,0.0,0.08907399642262359,0.0,-0.5758575278215576,0.0,-0.017434685582835563,0.0,0.6711259906834421,0.0,0.1038506158860632,0.0,-0.05580579537449018,0.0,,,,
16.559999999,-0.49319587090048356,0.0,1.4178018319156418,0.0,0.06741392920826574,0.0,0.9994319740523144,0.0,0.033700582218914345,0.0,0.09577906966221822,0.0,-0.5747799410089223,0.0,-0.018312217715263916,0.0,0.6698734592829246,0.0,0.11166429291158081,0.0,-0.05375116007623334,0.0,,,,
16.57,-0.49220460854556125,0.0,1.4120597457595594,0.0,0.06722643728820424,0.0,0.999435128954087,0.0,0.03360688936107312,0.0,0.10247116192333283,0.0,-0.5736242928026687,0.0,-0.019185440028175644,0.0,0.6685298228270302,0.0,0.11946271821207882,0.0,-0.051693611275486426,0.0,,,,
16.58,-0.49114649396612475,0.0,1.4063296057393897,0.0,0.06703023509146346,0.0,0.9994384210176462,0.0,0.033508843515616615,0.0,0.10914936301209066,0.0,-0.5723907410080106,0.0,-0.020054257240130404,0.0,0.6670952548013718,0.0,0.12724483459638308,0.0,-0.04963336928906046,0.0,,,,
16.59,-0.4900216706174231,0.0,1.4006121900579815,0.0,0.0668253671420237,0.0,0.9994418482182564,0.0,0.03340646689004361,0.0,0.11581276453404077,0.0,-0.5710794539897805,0.0,-0.02091857489208547,0.0,0.6655699416118159,0.0,0.13500958735659735,0.0,-0.047570651863016136,0.0,,,,
16.6,-0.4888302910291141,0.0,1.394908275181844,0.0,0.06661187890444226,0.0,0.9994454084681462,0.0,0.03329978216055382,0.0,0.12246046002355082,0.0,-0.5696906106468534,0.0,-0.021778299323708367,0.0,0.6639540826226347,0.0,0.1427559244170647,0.0,-0.0455056741977161,0.0,,,,
16.61,-0.48757251678532687,0.0,1.3892186357359384,0.0,0.06638981677598606,0.0,0.9994490996178603,0.0,0.033188812468183566,0.0,0.12909154507358245,0.0,-0.5682244003850788,0.0,-0.02263333764938986,0.0,0.6622478901946578,0.0,0.1504827964833288,0.0,-0.043438648973999267,0.0,,,,
16.62,-0.48624851850342604,0.0,1.383544044398752,0.0,0.06615922807900546,0.0,0.9994529194576307,0.0,0.033073581415063294,0.0,0.13570511746584724,0.0,-0.566681023088724,0.0,-0.02348359773397035,0.0,0.6604515897234254,0.0,0.15818915719109544,0.0,-0.04136978638044724,0.0,,,,
16.629999999,-0.48485847581147146,0.0,1.377885271797661,0.0,0.0659201610535524,0.0,0.9994568657187644,0.0,0.03295411306079826,0.0,0.14230027730134476,0.0,-0.5650606890904278,0.0,-0.02432898816819203,0.0,0.6585654196773395,0.0,0.16587396325519393,0.0,-0.03929929414171238,0.0,,,,
16.64,-0.4834025773243712,0.0,1.3722430864046054,0.0,0.06567266485024514,0.0,0.9994609360750493,0.0,0.03283043191897362,0.0,0.14887612713128162,0.0,-0.5633636191396645,0.0,-0.025169418243889373,0.0,0.6565896316358166,0.0,0.17353617461853815,0.0,-0.03722737754787828,0.0,,,,
16.649999999,-0.481881020618691,0.0,1.366618254432082,0.0,0.06541678952357652,0.0,0.9994651281441725,0.0,0.03270256295388207,0.0,0.1554317720886475,0.0,-0.561590044369682,0.0,-0.02600479792778527,0.0,0.6545244903294116,0.0,0.18117475460146498,0.0,-0.03515423948750597,0.0,,,,
16.66,-0.48029401220630774,0.0,1.3610115397294795,0.0,0.06515258602435267,0.0,0.9994694394891739,0.0,0.03257053157681801,0.0,0.1619663200188163,0.0,-0.5597402062631279,0.0,-0.026835037917117263,0.0,0.6523702736685394,0.0,0.18878867004874095,0.0,-0.03308010902429931,0.0,,,,
16.67,-0.47864176750643184,0.0,1.3554237036797634,0.0,0.06488010619079544,0.0,0.9994738676199382,0.0,0.032434363641704524,0.0,0.1684788816130555,0.0,-0.5578143566158797,0.0,-0.027660050305477957,0.0,0.6501272727557625,0.0,0.19637689147023146,0.0,-0.031005305814851107,0.0,,,,
16.68,-0.4769245108166195,0.0,1.3498555050965284,0.0,0.06459940273022874,0.0,0.9994784099948589,0.0,0.03229408543601572,0.0,0.17496857053900725,0.0,-0.555812757499943,0.0,-0.028479749164520684,0.0,0.6477957917990323,0.0,0.20393839315541995,0.0,-0.028930163585422334,0.0,,,,
16.69,-0.47514247528232295,0.0,1.3443077001214274,0.0,0.06431052919927735,0.0,0.9994830640225382,0.0,0.03214972367095594,0.0,0.18143450357148433,0.0,-0.5537356812250777,0.0,-0.029294050557203098,0.0,0.6453761480065087,0.0,0.2114721532819165,0.0,-0.026855010601514913,0.0,,,,
16.7,-0.4732959028651705,0.0,1.3387810421219917,0.0,0.06401353998411002,0.0,0.9994878270634963,0.0,0.032001305471661724,0.0,0.1878758007219325,0.0,-0.5515834102993775,0.0,-0.03010287250657227,0.0,0.6428686714786533,0.0,0.21897715402336496,0.0,-0.024780169724091052,0.0,,,,
16.71,-0.47138504430995753,0.0,1.3332762815898471,0.0,0.06370849028099464,0.0,0.9994926964318864,0.0,0.03184885836755975,0.0,0.19429158536681398,0.0,-0.5493562373887699,0.0,-0.030906134964581514,0.0,0.6402737051003232,0.0,0.22645238165735002,0.0,-0.022705958466374087,0.0,,,,
16.719999999,-0.4694101591103589,0.0,1.3277941660393446,0.0,0.06339543607716464,0.0,0.9994976693972135,0.0,0.03169241028288071,0.0,0.20068098437491202,0.0,-0.5470544652754372,0.0,-0.03170375978095176,0.0,0.6375916044328632,0.0,0.23389682667330403,0.0,-0.020632689051189645,0.0,,,,
16.73,-0.46737151547337347,0.0,1.3223354399066092,0.0,0.06307443413199702,0.0,0.9995027431860547,0.0,0.03153198952732881,0.0,0.20704312823355606,0.0,-0.5446784068151586,0.0,-0.03249567067209014,0.0,0.6348227376061994,0.0,0.241309483880414,0.0,-0.01856066846880728,0.0,,,,
16.74,-0.4652693902825123,0.0,1.3169008444490218,0.0,0.06274554195850052,0.0,0.9995079149837823,0.0,0.03136762478690637,0.0,0.21337715117376813,0.0,-0.5422283848935728,0.0,-0.03328179319007807,0.0,0.631967485210932,0.0,0.24868935251552882,0.0,-0.016490198535242494,0.0,,,,
16.75,-0.4631040690597404,0.0,1.3114911176451443,0.0,0.06240881780511364,0.0,0.9995131819362874,0.0,0.031199345114893137,0.0,0.21968219129433003,0.0,-0.5397047323813625,0.0,-0.034062054691739924,0.0,0.6290262401904289,0.0,0.25603543635106596,0.0,-0.014421575950982661,0.0,,,,
16.76,-0.4608758459261831,0.0,1.3061069940950965,0.0,0.06206432063781142,0.0,0.9995185411517022,0.0,0.031027179922979688,0.0,0.22595739068477144,0.0,-0.5371077920883585,0.0,-0.034836384307803954,0.0,0.6259994077329177,0.0,0.2633467438029185,0.0,-0.012355092360098265,0.0,,,,
16.77,-0.45858502356160846,0.0,1.3007492049214002,0.0,0.06171211012252019,0.0,0.9995239897021233,0.0,0.0308511589725545,0.0,0.23220189554727905,0.0,-0.5344379167165655,0.0,-0.03560471291216564,0.0,0.6228874051635801,0.0,0.27062228803836225,0.0,-0.010291034409705467,0.0,,,,
16.78,-0.4562319131626954,0.0,1.2954184776702957,0.0,0.06135224660783918,0.0,0.9995295246253301,0.0,0.03067131236614396,0.0,0.2384148563175265,0.0,-0.5316954688121093,0.0,-0.036366973091264,0.0,0.619690661836644,0.0,0.2778610870839626,0.0,-0.00822968380974376,0.0,,,,
16.79,-0.45381683440009934,0.0,1.290115536213546,0.0,0.060984791108067676,0.0,0.9995351429265031,0.0,0.030487670539004676,0.0,0.24459542778442528,0.0,-0.5288808207161038,0.0,-0.03712309911358047,0.0,0.6164096190274772,0.0,0.28506216393348166,0.0,-0.006171317393036293,0.0,,,,
16.8,-0.4513401153743253,0.0,1.2848411006507363,0.0,0.06060980528653648,0.0,0.9995408415799364,0.0,0.030300264250867317,0.0,0.2507427692087967,0.0,-0.5259943545144395,0.0,-0.03787302689926957,0.0,0.6130447298246796,0.0,0.29222454665578473,0.0,-0.004116207175599643,0.0,,,,
16.809999999,-0.4488020925704203,0.0,1.2795958872120825,0.0,0.06022735143924254,0.0,0.9995466175307466,0.0,0.030109124577831364,0.0,0.25685604444096455,0.0,-0.5230364619864937,0.0,-0.03861669398993048,0.0,0.6095964590221776,0.0,0.299347268502748,0.0,-0.0020646204171719308,0.0,,,,
16.82,-0.4462031108114946,0.0,1.2743806081617577,0.0,0.05983749247878492,0.0,0.9995524676965761,0.0,0.029914282904409784,0.0,0.2629344220372691,0.0,-0.5200075445527597,0.0,-0.0393540395185278,0.0,0.6060652830113159,0.0,0.30642936801716497,0.0,-1.6819681928800262e-05,0.0,,,,
16.83,-0.4435435232110836,0.0,1.2691959717017454,0.0,0.059440291918601035,0.0,0.999558388969291,0.0,0.02971577091572296,0.0,0.2689770753755013,0.0,-0.5169080132213987,0.0,-0.04008500417946975,0.0,0.6024516896729513,0.0,0.31346988914065355,0.0,0.002026937100642528,0.0,,,,
16.84,-0.44082369112436054,0.0,1.2640426818762371,0.0,0.05903581385750096,0.0,0.9995643782166703,0.0,0.029513620589840858,0.0,0.2749831827692587,0.0,-0.5137382885337123,0.0,-0.0408095301988513,0.0,0.5987561782695453,0.0,0.32046788132156323,0.0,0.004066396574738792,0.0,,,,
16.85,-0.4380439840982112,0.0,1.2589214384765761,0.0,0.05862412296449884,0.0,0.9995704322840909,0.0,0.029307864190272658,0.0,0.28095192758122195,0.0,-0.5104988005085352,0.0,-0.041527561304869794,0.0,0.5949792593372578,0.0,0.32742239962288155,0.0,0.006101309897134159,0.0,,,,
16.86,-0.43520477982018135,0.0,1.253832936946766,0.0,0.058205284463938835,0.0,0.9995765479962007,0.0,0.0290985342586027,0.0,0.28688249833535207,0.0,-0.5071899885855494,0.0,-0.04223904269841965,0.0,0.5911214545780396,0.0,0.3343325048301417,0.0,0.008131432675997148,0.0,,,,
16.87,-0.43230646406630713,0.0,1.2487778682895492,0.0,0.057779364120914584,0.0,0.9995827221585853,0.0,0.028885663607272082,0.0,0.2927740888280091,0.0,-0.5038123015675191,0.0,-0.042943921023873115,0.0,0.5871832967517255,0.0,0.3411972635593289,0.0,0.010156524909656996,0.0,,,,
16.879999999,-0.42934943064784026,0.0,1.2437569189730697,0.0,0.05734642822697958,0.0,0.9995889515594248,0.0,0.028669285312504494,0.0,0.298625898237991,0.0,-0.5003661975614471,0.0,-0.043642144340052924,0.0,0.583165329568128,0.0,0.34801574836478766,0.0,0.01217635092534417,0.0,,,,
16.89,-0.4263340813568777,0.0,1.2387707708381297,0.0,0.05690654358614707,0.0,0.9995952329711404,0.0,0.028449432707375655,0.0,0.3044371312354943,0.0,-0.4968521439186509,0.0,-0.044333662091403124,0.0,0.5790681075791293,0.0,0.35478703784712873,0.0,0.014190679317928159,0.0,,,,
16.899999999,-0.42326082591090775,0.0,1.2338201010060503,0.0,0.05645977750117711,0.0,0.99960156315203,0.0,0.028226139375025012,0.0,0.310206998089995,0.0,-0.49327061717376136,0.0,-0.04501842507936311,0.0,0.5748921960707755,0.0,0.3615102167611358,0.0,0.016199282888675483,0.0,,,,
16.91,-0.42013008189628176,0.0,1.2289055817871484,0.0,0.05600619776014887,0.0,0.999607938847893,0.0,0.027999439142008767,0.0,0.31593471477705093,0.0,-0.48962210298264086,0.0,-0.04569638543395072,0.0,0.5706381709553685,0.0,0.36818437612367283,0.0,0.018201938584049896,0.0,,,,
16.92,-0.4169422747106244,0.0,1.224027880589838,0.0,0.05554587262331604,0.0,0.9996143567936441,0.0,0.02776936607179299,0.0,0.32161950308402437,0.0,-0.48590709605922305,0.0,-0.046367496585558804,0.0,0.5663066186635601,0.0,0.37480861332159066,0.0,0.020198427434575533,0.0,,,,
16.93,-0.4136978375041911,0.0,1.219187659830371,0.0,0.055078870810243305,0.0,0.9996208137149134,0.0,0.0275359544583859,0.0,0.3272605907147264,0.0,-0.4821261001112737,0.0,-0.04703171323697021,0.0,0.5618981360364449,0.0,0.38138203221963407,0.0,0.02218853449378335,0.0,,,,
16.94,-0.41039721112018496,0.0,1.2143855768432248,0.0,0.05460526148722116,0.0,0.9996273063296354,0.0,0.027299238820107822,0.0,0.33285721139298163,0.0,-0.4782796277750719,0.0,-0.04768899133559518,0.0,0.5574133302176523,0.0,0.38790374326834887,0.0,0.024172048777259435,0.0,,,,
16.95,-0.4070408440340434,0.0,1.2096222837921464,0.0,0.05412511425495786,0.0,0.9996338313496232,0.0,0.02705925389349812,0.0,0.338408604965114,0.0,-0.4743682005490127,0.0,-0.04833928804593569,0.0,0.5528528185454411,0.0,0.3943728636119885,0.0,0.026148763201814758,0.0,,,,
16.96,-0.403629192291705,0.0,1.2048984275818702,0.0,0.05363849913654497,0.0,0.9996403854821314,0.0,0.026816034627357408,0.0,0.3439140175013536,0.0,-0.4703923487261305,0.0,-0.048982561722280084,0.0,0.5482172284447914,0.0,0.4007885171964214,0.0,0.02811847452479319,0.0,,,,
