t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,m1,m2,m3,m4
15.06,-1.9995453548616449,-0.042632701419842295,1.6500000000000001,0.013889895793241453,0.19849910012007163,0.05440146933471932,0.9947054356131096,0.004213325140802061,0.09923559856867592,0.02637499250631525,-0.04236521943113761,1.9851934455787874,-0.0,0.78383756335073,-0.09619024355597239,0.00020419215414350933,1.977899985539496,-0.031497052482805335,0.0,-0.4027257803162765,-0.1670568438473817,0.0014126206928234686,0.1262979531788297,0.12570622318034974,0.1237254581528211,0.12464317754195257
15.07,-1.9998700912596656,-0.022793652281238374,1.6500000000000001,0.021705106435330544,0.1975289606434691,0.054386012319832686,0.9947293621032125,0.0081146107290398,0.09885536789395234,0.02598587118038531,-0.02262416942780452,1.9844842790505546,-0.0,0.7796144837014276,-0.09783814133866214,0.0002181496268024996,1.972264045875825,-0.11013591963165431,0.0,-0.4415267267231071,-0.16251544890605596,0.001378046187469617,0.12637034050151458,0.1257950732640469,0.12364316388426795,0.12453644178038244
15.08,-1.9999978012652901,-0.002965622138316255,1.6500000000000001,0.029474596250371195,0.19654271868255377,0.0543625665321241,0.9947389161834024,0.011994019733728014,0.09846495388061174,0.025598534688260628,-0.0029404175827396277,1.9829912798229075,-0.0,0.7750070288162678,-0.09944055253409351,0.00023175307789290167,1.9664389010247316,-0.18833743719394236,0.0,-0.4795779347555762,-0.15796298766204697,0.001341873478861999,0.12644829847199127,0.12588936170774548,0.12356987628752573,0.1244384761622781
15.09,-1.9999290671895178,0.016843576975356284,1.6500000000000001,0.037194537185290824,0.1955408922627087,0.054330938857737064,0.9947343509387987,0.01584959183556934,0.0980645654324752,0.02521314156451813,0.01668415472108262,1.9807189691885076,0.0,0.7700229250063161,-0.10099740109190308,0.0002449870963797396,1.9604264910734113,-0.2660719039615379,0.0,-0.5168350537964772,-0.15340636957455883,0.0013042184968857506,0.12653160665651486,0.12598885036247467,0.12350554403445142,0.12434927382777292
15.1,-1.9996644900502951,0.03662617970413517,1.6500000000000001,0.04486118500058767,0.1945240011359708,0.05429095372079656,0.9947159467437696,0.019679408658305798,0.0976544155600758,0.024829846760007684,0.036247685546818634,1.9776721630040153,0.0,0.7646703277403383,-0.10250867992558468,0.0002578374478306167,1.9542287662733262,-0.3433100791434497,0.0,-0.5532566672668826,-0.14885246184533074,0.001265200268983635,0.1266200393384199,0.12609329633294702,0.12345009744992438,0.12426880974823958
15.11,-1.9992046893776119,0.056374470291257146,1.6500000000000001,0.05247088334203968,0.1934925657498928,0.05424245306547271,0.9946840100254281,0.023481596070568628,0.09723472093619995,0.024448801405640375,0.05574833250341715,1.9738559670440692,0.0,0.7589577916609784,-0.1039744503288097,0.0002702911017594123,1.9478476866603642,-0.42002319099595464,0.0,-0.5888044103081358,-0.14430805782345013,0.0012249401979379237,0.1267133662342055,0.12620245275276043,0.12340344883912643,0.12419704082778796
15.12,-1.9985503030176217,0.07608078545292342,1.6500000000000001,0.06002006749178831,0.19244710622827582,0.054185296278044005,0.9946388719625926,0.027254326314773133,0.09680570144526139,0.024070152591961064,0.07518427284149119,1.9692757722706533,0.0,0.7528942395341756,-0.10539484108205369,0.00028233625178937516,1.9412852216772047,-0.4961829451264843,0.0,-0.623443065434337,-0.13977984676083258,0.001183561345800832,0.12681135318083564,0.12631606952551844,0.12336549287946803,0.12413390607612376
15.13,-1.9977019869358204,0.09573751720469796,1.6500000000000001,0.06750526779022933,0.19138814136880558,0.054119360051017334,0.994580887128267,0.030995819957462672,0.09636757972888962,0.02369404316511057,0.0945537035454403,1.9639372500211,0.0,0.7464889303522917,-0.10677004726402635,0.00029396232867542893,1.9345433497979283,-0.5717615324714495,0.0,-0.6571406361151277,-0.13527438510953158,0.001141187726790699,0.12691376279245972,0.12643389402953625,0.12333610707468493,0.12407932685148301
15.14,-1.9966604150193268,0.11533711563938877,1.6500000000000001,0.07492311272240523,0.19031618766235248,0.05404453819170696,0.994510432083816,0.034704347656802095,0.0959205807300688,0.023320611539662927,0.11385484142181075,1.9578463471179997,0.0,0.739751426811873,-0.10810032878424432,0.00030516000632518914,1.9276240581549167,-0.646731636948142,0.0,-0.6898683984116916,-0.13079806954109235,0.001097943619090408,0.12702035508467696,0.12655567178458235,0.1233151522678548,0.12403320717235491
15.15,-1.9954262788782957,0.13487209165568256,1.6500000000000001,0.08227033166487634,0.18923175833838168,0.05396074137799124,0.9944279039330723,0.03837823174423175,0.09546493123809707,0.02294999152870364,0.13308592318395174,1.951009280904266,0.0,0.7326915623840579,-0.1093860086548482,0.0003159212010572371,1.9205293421680825,-0.7210664427813014,0.0,-0.7216009310824278,-0.1263571118341092,0.0010539529016521942,0.12713088806526587,0.12668114707961955,0.1233024732097143,0.12399543409574179
